text,episode,video_name,segment_id,frame_start,frame_end
是Ave Mujica喔?,1,Ave Mujica,423,24520,24548
所以呢?,1,Ave Mujica,424,24552,24564
她們是現在最受注目的樂團喔?,1,Ave Mujica,425,24568,24628
妳看,1,Ave Mujica,426,24632,24652
要是染上人類的氣味 就找不到收留的對象了,1,Ave Mujica,427,24656,24720
"討厭,那就糟了",1,Ave Mujica,428,24724,24768
演戲?,1,Ave Mujica,429,24784,24800
聽說會在演唱會的過場時間演短劇,1,Ave Mujica,430,24804,24856
她們的世界觀就是這樣啦,1,Ave Mujica,431,24860,24896
這樣根本不算是樂團,1,Ave Mujica,432,24900,24932
是樂團好嗎,1,Ave Mujica,433,24936,24976
剩這張該怎麼辦呢,1,Ave Mujica,434,25008,25056
幹嘛?,1,Ave Mujica,435,25108,25128
我要出門了,1,Ave Mujica,436,25236,25264
爸爸?,1,Ave Mujica,437,25296,25320
妳要去武道館吧?,1,Ave Mujica,438,25324,25364
"是啊,原來你知道啊",1,Ave Mujica,439,25408,25456
祥子真是厲害,1,Ave Mujica,440,25460,25512
就妳一個人不斷向前邁進,1,Ave Mujica,441,25532,25596
爸爸?,1,Ave Mujica,442,25600,25624
我已經沒辦法再努力了,1,Ave Mujica,443,25640,25712
要是看到爸爸現在這樣,1,Ave Mujica,444,25736,25776
媽媽也會很難過的,1,Ave Mujica,445,25780,25820
媽媽以前說過,1,Ave Mujica,446,25824,25864
AUHl BLhUflk A0hiiii 爸爸的美德是 0(1;7 1114,1,Ave Mujica,447,25868,25884
318 爸爸的美德是 4,1,Ave Mujica,448,25888,25892
吵死了 3酒 5(7| 生匕-儿,1,Ave Mujica,449,25896,25896
b 吵死了 二0m 力小千(入 C-儿,1,Ave Mujica,450,25900,25900
{/ 吵死了 5仆托1 C-儿 350m|/,1,Ave Mujica,451,25904,25912
妳就不要再管我了,1,Ave Mujica,452,26036,26120
有妳這麼有出息的女兒讓我覺得,1,Ave Mujica,453,26124,26196
自己好沒用,1,Ave Mujica,454,26212,26240
"算我求求妳,妳快點消失吧",1,Ave Mujica,455,26256,26340
祥,1,Ave Mujica,456,26500,26516
我們走吧,1,Ave Mujica,457,26524,26548
那個爛老爸,1,Ave Mujica,458,26580,26612
他根本不懂我這些日子有多難熬,1,Ave Mujica,459,26616,26660
祥,1,Ave Mujica,460,26664,26688
我再也不會回到那裡,1,Ave Mujica,461,26692,26752
也回不去了,1,Ave Mujica,462,26756,26780
祥,1,Ave Mujica,463,26800,26816
武道館的演出沒問題嗎,1,Ave Mujica,464,26832,26880
當然不會有問題,1,Ave Mujica,465,26932,26976
妳以為我是為了什麼才努力過來的,1,Ave Mujica,466,27044,27092
斬斷過去的留戀,1,Ave Mujica,467,27136,27168
忘記所有一切,1,Ave Mujica,468,27172,27212
我現在只剩下Ave Mujica了,1,Ave Mujica,469,27236,27316
"Amoris,戴上面具",1,Ave Mujica,470,27508,27556
是,1,Ave Mujica,471,27572,27600
Dolores,1,Ave Mujica,472,27708,27728
我毋畏悲傷,1,Ave Mujica,473,27740,27804
"""好好注視這完美的笑容吧""",1,Ave Mujica,474,27860,27936
如果不喜歡笑容的話,1,Ave Mujica,475,27940,27972
那我也可以哭喔,1,Ave Mujica,476,27976,28020
我什麼表情都變得出來,1,Ave Mujica,477,28024,28084
真是無趣的劇本,1,Ave Mujica,478,28128,28168
我要上場囉,1,Ave Mujica,479,28188,28232
Amoris,1,Ave Mujica,480,28332,28360
我毋畏愛,1,Ave Mujica,481,28364,28420
oblivionis,1,Ave Mujica,482,28544,28572
我毋畏遺忘,1,Ave Mujica,483,28584,28644
"好了,觀眾也差不多快來了",1,Ave Mujica,484,28688,28768
誰要來了?,1,Ave Mujica,485,28804,28832
"Dolores,看向前方",1,Ave Mujica,486,28836,28880
是朋友,1,Ave Mujica,487,28884,28908
"Mortis,妳的頭髮都亂了",1,Ave Mujica,488,28912,28976
即將成為我們新主人的人,1,Ave Mujica,489,28980,29036
"Timoris,衣領要整理好",1,Ave Mujica,490,29052,29104
今天一定要讓新主人找到我,1,Ave Mujica,491,29108,29176
"Amoris,妳現在需要的",1,Ave Mujica,492,29180,29240
是完美的儀容舉止與完美的笑容,1,Ave Mujica,493,29244,29304
妳必須向觀眾們展現出最出色的自己,1,Ave Mujica,494,29308,29396
好,1,Ave Mujica,495,29400,29412
好 兔,1,Ave Mujica,496,29416,29416
好,1,Ave Mujica,497,29420,29424
讓各位觀眾久候多時了,1,Ave Mujica,498,29508,29564
歡迎蒞臨Ave Mujica的面具舞會,1,Ave Mujica,499,29576,29648
今晚我們為各位觀眾,1,Ave Mujica,500,29652,29704
準備了美麗的人偶們,1,Ave Mujica,501,29708,29768
聰敏的Timoris,1,Ave Mujica,502,29780,29832
慈愛的Amoris,1,Ave Mujica,503,29836,29872
溫柔的 Dolores,1,Ave Mujica,504,29880,29928
順從的 Mortis,1,Ave Mujica,505,29944,29980
以及我,1,Ave Mujica,506,29992,30028
高貴的0blivionis,1,Ave Mujica,507,30032,30076
好好注視這完美的笑容吧,1,Ave Mujica,508,30096,30172
"啶美""?",1,Ave Mujica,509,30176,30204
那種虛假的笑容,1,Ave Mujica,510,30284,30332
才沒有人想要呢,1,Ave Mujica,511,30336,30388
dioio oio 應該發自內心去笑才對啊,1,Ave Mujica,512,30416,30468
就像這樣,1,Ave Mujica,513,30484,30536
Nyamuchi,1,Ave Mujica,514,30576,30592
怎麼會,1,Ave Mujica,515,30596,30612
"看吧,她果然是 Myamuchi",1,Ave Mujica,516,30616,30664
妳怎麼做出這種事,1,Ave Mujica,517,30736,30760
我聽不見 ~,1,Ave Mujica,518,30764,30800
Mortis,1,Ave Mujica,519,30816,30852
妳真正的長相是什麼樣子呢?,1,Ave Mujica,520,30856,30912
騙人,1,Ave Mujica,521,30988,31004
是若葉和森美奈美的女兒,1,Ave Mujica,522,31028,31080
看妳的臉都揪成一團了,1,Ave Mujica,523,31132,31180
妳這是什麼意思?,1,Ave Mujica,524,31188,31220
那妳的長相呢?,1,Ave Mujica,525,31256,31292
DISRUPTION的海鈴?,1,Ave Mujica,526,31332,31360
"誰啊? 好漂亮的臉蛋,真沒意思",1,Ave Mujica,527,31364,31448
看妳做了什麼好事,1,Ave Mujica,528,31500,31536
小祥,1,Ave Mujica,529,31540,31568
這發展已經無法停止了,1,Ave Mujica,530,31572,31612
還是先離開舞台,1,Ave Mujica,531,31616,31628
"Oblivionis,看向前方",1,Ave Mujica,532,31632,31708
"妳看,妳的頭髮都亂了",1,Ave Mujica,533,31712,31772
記得衣領是說 要整理好吧?,1,Ave Mujica,534,31776,31872
妳%,1,Ave Mujica,535,31876,31908
妳現在需要的,1,Ave Mujica,536,31912,31948
是完美的儀容舉止與完美的笑容,1,Ave Mujica,537,31952,32052
必須向觀眾們展現出最出色的自己,1,Ave Mujica,538,32068,32160
對吧?,1,Ave Mujica,539,32176,32196
了二人-yy牛+5夕夕宁+4` 茶之 八森 Shin,1,Ave Mujica,540,32484,32500
了二人-yy牛+5夕夕宁+/` 茶之 八森 Soyorin Shin,1,Ave Mujica,541,32504,32560
"夕一+)一-/l夕夕- """,1,Ave Mujica,542,32564,32604
"夕一y+)一丁1l夕夕- """,1,Ave Mujica,543,32608,32640
滕 私佃 )杉 佘 )不不防 肖 滕 徹   同里伊粕 橋富華 費 髯 坪田雄天 中鳩 電生 中田凜土 錦 織大輝 西部大 森拓人 堀佑太 堀田 丸毛龍輔 拳山拓己 山本罹太 狹次胤,1,Ave Mujica,544,32644,32644
"滕 面佃 )杉 佘 川 槻刁 尚 和 必信 左 刀仆不防 肖 滕 徹   向,伊潁 橋富華 費 髯 坪田雄大 中鳩有為 中田凜土 錦織大輝 西部大 森拓人 堀 佑`填棒的表情'毛龍軸 拳山拓己 山本.太 狹次胤",1,Ave Mujica,545,32648,32688
滕 私 佃 川腴刁尚 和 必信左 乃布不防 肖 滕 徹   向里伊湘 橋富華 費 霽  坪田雄大 中鳩有為 中田凜土 錦織大輝 西部大 森拓人 堀佑太 堀田電生 丸毛龍輔 拳山拓己 山本臞太 狹次胤,1,Ave Mujica,546,32692,32732
exSax人夕`才; 茜 Jakko 大貫直人 佘 牛谷琴音 新家勇太 # 01 豊田翔弓,1,Ave Mujica,547,32736,32820
毛宁刁一 夕宁/U夕夕_ 鈴木黎 荒井真子 菊池璃奈 勝 I樹 橫山貴央 o南 和輝 櫻井萌惠 瀨 川佳菜 廣田敦土,1,Ave Mujica,548,32824,32904
絲作面監督 茶之原拓也 旭7口夕夕汐1` 出/作面監督 大峰誠也 色指定/檢查 北 川順子,1,Ave Mujica,549,32908,32956
作 前田紗希 竹村美音 原圖加筆 真村 平田浩章 H0 PHUONG CONG TRI TH TINH 色彩設計 北川 順,1,Ave Mujica,550,32960,33012
布 翔+ 吊光 並口I/ ^ 小鳩理子 岡旺 夕久 池田新助 石橋名結 石神直紀 渡遑圭 瓦 是初華 75夕4/協力 北村浩久,1,Ave Mujica,551,33036,33052
"布 翔+ 吊光 並口Io/ ^ 小鳩理子 岡旺 夕久 池田新助 石神直紀 靈愆麼會, 渡邊 那Sumimi呢? 協力 北村浩久",1,Ave Mujica,552,33056,33088
布 扣 寸 吊光 並口I9 ^ 示鳩理子 岡旺 夕久 池田新助 石 石神直紀 渡 A/e Mujica的陣容太猛了勵 北村浩久,1,Ave Mujica,553,33092,33116
朵f匆未 于忙芙肖) 宁y夕)刁求 Imagica EMS 錄音調整 竹內俊平(才 y5/y編集 安達貴大 久夕>才 久夕`才/y _宁/木-夕一 小川真美 AveMijica的陣容太猛宁 音響制作 Cloud22,1,Ave Mujica,554,33120,33204
她的祕密在月色下已無所遁形,1,Ave Mujica,555,33236,33304
"Boot E1t 88今夜我們將以真正的樣貌等待大家的光臨出GE Dackelass@ ""lo偶們重新取回了火類的模樣",1,Ave Mujica,556,33316,33384
今夜我們將以真正的樣貌等待大家的光臨三 松木一惠 耦 人偶們重新取回了人類的模樣 贊石真嵬,1,Ave Mujica,557,33388,33420
乃`倖早 住吉千穗子 I 松木一惠 濱口真妃,1,Ave Mujica,558,33424,33428
)A 還請各位懷抱慈悲及愛之心 住吉千穗字 I 那會是幸福還是毀滅? 攬杏真 霓,1,Ave Mujica,559,33432,33452
中口 由 祇 四  還請各位懷抱慈悲及愛之心 今井貴登 那會是幸福還是毀滅?.>制作 株式會社4口1卜,1,Ave Mujica,560,33456,33484
中口 由 祇 四  準備迎接人偶們的到來 今井貴登 那會是幸福還是毀滅?.>制作 株式會社4口1卜,1,Ave Mujica,561,33488,33520
準備迎接人偶們的到來 那會是幸福還是毀滅?,1,Ave Mujica,562,33524,33532
準備迎接人偶們的到來 命運的齒輪,1,Ave Mujica,563,33536,33572
OBanG Dream! Project,1,Ave Mujica,564,33592,33684
口,1,Ave Mujica,565,33852,33852
Exitus acta probat. (#2 結果決定一切),1,Ave Mujica,566,33988,34040
多,1,MyGO,567,268,268
小祥,1,MyGO,568,748,768
太好了 9 妳終於來了,1,MyGO,569,772,784
太好了 9 妳終於來了,1,MyGO,570,788,820
"妳全身都濕透了,沒事吧?",1,MyGO,571,824,880
妳沒有來學校上課,1,MyGO,572,884,916
傳訊息也都沒有回,1,MyGO,573,920,964
我今天是來講一件事的,1,MyGO,574,1008,1052
我要退出CRYCHIC,1,MyGO,575,1116,1196
"等一下,我們先坐下來講吧?",1,MyGO,576,1348,1432
為什麼? 發生什麼事了嗎,1,MyGO,577,1476,1528
連我們都不能說嗎,1,MyGO,578,1540,1576
還是說就是我們造成的?,1,MyGO,579,1580,1632
有問題的話我們都能改進,1,MyGO,580,1672,1724
是我自己的問題,1,MyGO,581,1728,1776
0(`,1,MyGO,582,1796,1796
為什麼?,1,MyGO,583,1820,1820
/(N 為什麼?,1,MyGO,584,1824,1824
/@` 為什麼?,1,MyGO,585,1828,1828
0(1 為什麼?,1,MyGO,586,1832,1832
為什麼?,1,MyGO,587,1836,1836
061 為什麼?,1,MyGO,588,1840,1840
為什麼?,1,MyGO,589,1844,1848
06` 為什麼?,1,MyGO,590,1852,1852
之前的演唱會不是很快樂嗎,1,MyGO,591,1856,1912
妳也說過還想再辦一次吧,1,MyGO,592,1916,1964
我沒那麼說,1,MyGO,593,1968,1992
是這樣嗎,1,MyGO,594,2000,2068
"可是,小祥是CRYCHIC的創始者啊",1,MyGO,595,2096,2176
要是小祥退出的話,1,MyGO,596,2180,2220
妳真的要退出了嗎,1,MyGO,597,2308,2372
燈在問妳話,1,MyGO,598,2408,2444
還有這樣太不負責了吧?,1,MyGO,599,2448,2484
為什麼都不講話?,1,MyGO,600,2532,2560
"立希,別這樣",1,MyGO,601,2564,2580
那妳能別用這種給人找麻煩的方式退團嗎,1,MyGO,602,2584,2628
大家今天也是一直在等祥子,1,MyGO,603,2632,2660
立希,1,MyGO,604,2664,2684
就算我不在妳們也能練習吧,1,MyGO,605,2732,2776
想練習的話自己練不就好了,1,MyGO,606,2804,2856
又沒有規定一定要全員到齊才能練習,1,MyGO,607,2860,2928
別怪罪在別人身上,1,MyGO,608,2948,2984
"可是,要是小祥退出的話...",1,MyGO,609,2996,3056
不要講這種撒嬌的話了,1,MyGO,610,3060,3108
尤其燈妳才是最該多練習的入,1,MyGO,611,3112,3168
但妳剛剛都在做什麼?,1,MyGO,612,3172,3216
燈就是在等妳來啊,1,MyGO,613,3252,3300
等-下,1,MyGO,614,3312,3336
"先冷靜下來談談吧,好嗎",1,MyGO,615,3340,3396
大家都一起開心玩樂團這麼久了,1,MyGO,616,3400,3456
0 小睦也是這麼想的吧?,1,MyGO,617,3460,3512
我,1,MyGO,618,3592,3616
從來不覺得玩樂團開心過,1,MyGO,619,3652,3788
6 C (,1,MyGO,620,3952,3952
Sorry,1,MyGO,621,4672,4692
回去吧,1,MyGO,622,4876,4900
妳國中時擔任過學生會長啊,1,MyGO,623,4968,5036
"是的,在這間學校我也想積極參與活動",1,MyGO,624,5040,5120
高根壽美子 度過一段充實的高中生活,1,MyGO,625,5124,5196
真是有想法,1,MyGO,626,5216,5240
謝謝妳的回答,1,MyGO,627,5244,5280
面試就到這裡結束,1,MyGO,628,5284,5320
"好的,謝謝您",1,MyGO,629,5324,5376
面試的感覺還滿好的,1,MyGO,630,5448,5492
"在校成績也不錯,應該能順利入學吧",1,MyGO,631,5508,5520
藤間 仁 (Elements Garden) 宁/U夕夕一 緒方航貴 沙夕 I夾荏校咸績也不錯;)應該能順利入學吧,1,MyGO,632,5524,5528
藤間 仁(Elements Garden) 宁4V夕夕_ 緒方航貴.(7y口-| 雜夾C栽歲績也笨錯;)應該能順利入學吧,1,MyGO,633,5532,5592
藤間 仁 (Elements Garden) 宁/V夕夕- 緒方航貴(7y-隅二一沙夕) 札)過泰紀 (工-入夕心一`工y夕4y/y卜),1,MyGO,634,5596,5604
藤間 仁 (Elements Garde 宁/V夕夕一 緒方航貴(7y口-] 37`_ 札)過泰紀 (工-入夕)一 /夕77/72),1,MyGO,635,5608,5608
我要在這裡重新開始,1,MyGO,636,5612,5660
是掉了東酉嗎,1,MyGO,637,5944,5976
雖然黃金週連假就快要開始了,1,MyGO,638,6308,6368
不過今天班上有一位新成員,1,MyGO,639,6372,6420
  我是千早愛音,1,MyGO,640,6424,6456
因為家裡的關係在這個奇怪的時間入學,1,MyGO,641,6460,6516
希望大家願意和我當朋友,1,MyGO,642,6520,6564
請多多指教,1,MyGO,643,6568,6600
"千早同學,妳就坐最後面的座位吧",1,MyGO,644,6632,6692
好的,1,MyGO,645,6696,6708
請多指教,1,MyGO,646,6712,6800
石頭,1,MyGO,647,6836,6856
請多指教,1,MyGO,648,6916,6948
那麼現在開始進行班會,1,MyGO,649,6952,7004
雖然招呼打得滿中規中矩的,1,MyGO,650,7044,7092
但要融入班上差不多這樣就夠了吧,1,MyGO,651,7096,7160
接下來是,1,MyGO,652,7164,7184
制作協力 &村英祐 (Craft Egg) 芫井瑞 (Craft 接下來是 Egg,1,MyGO,653,7188,7264
協力 /Craff 巳gg Oraft 2g8,1,MyGO,654,7268,7268
怎麼了?,1,MyGO,655,7276,7292
我是高松燈,1,MyGO,656,7312,7372
請多指教,1,MyGO,657,7376,7404
皿 eam! Proleet,1,MyGO,658,7504,7504
CBanG Dream! Project,1,MyGO,659,7508,7592
F<Le5/-`,1,MyGO,660,7596,7596
1(L+31: 31,1,MyGO,661,7600,7600
r(Le3/- l(,1,MyGO,662,7604,7608
b1 F(L:5/-`,1,MyGO,663,7612,7612
#(;;/:,1,MyGO,664,7616,7616
"糟糕,午休時間到了",1,MyGO,665,7664,7700
該找誰當朋友比較好呢,1,MyGO,666,7724,7792
太陽光活力了,1,MyGO,667,7820,7864
太正經八百了,1,MyGO,668,7900,7928
"小燈,妳又要去天文社了嗎",1,MyGO,669,7944,7996
路上小心,1,MyGO,670,8016,8048
她們好像很好相處,1,MyGO,671,8060,8092
請問%能和妳們一起吃飯嗎,1,MyGO,672,8208,8284
好啊 起吃吧,1,MyGO,673,8288,8312
謝謝妳們,1,MyGO,674,8316,8336
千早這個姓氏,1,MyGO,675,8344,8376
像名字一樣感覺好可愛喔,1,MyGO,676,8380,8416
很可愛嗎,1,MyGO,677,8420,8440
很可愛喔,1,MyGO,678,8444,8460
在之前的學校大家是怎麼叫妳的?,1,MyGO,679,8464,8520
千早好厲害喔,1,MyGO,680,8568,8588
千早又考滿分了?,1,MyGO,681,8592,8616
千早,1,MyGO,682,8620,8636
千早好聰明喔,1,MyGO,683,8640,8680
不愧是千早,1,MyGO,684,8684,8716
也沒有啦,1,MyGO,685,8720,8768
叫我愛音就好了,1,MyGO,686,8824,8848
那就叫妳小愛吧,1,MyGO,687,8852,8876
愛音這名字也好可愛喔,1,MyGO,688,8880,8916
因為家裡的關係現在才入學,1,MyGO,689,8920,8988
定很辛苦吧,1,MyGO,690,8992,9016
"對啊,真的好辛苦喔",1,MyGO,691,9020,9068
大家都已經有各自的圈子了,1,MyGO,692,9072,9120
就是說啊,1,MyGO,693,9124,9152
妳和小燈認識嗎,1,MyGO,694,9156,9212
我也在想,1,MyGO,695,9216,9236
妳們早上有講話對吧?,1,MyGO,696,9252,9288
不是不是,1,MyGO,697,9292,9316
我之前碰巧看到她在撿石頭,1,MyGO,698,9320,9392
她偶爾會撿一些有的沒的,1,MyGO,699,9416,9464
不愧是羽丘的小呆萌,1,MyGO,700,9468,9508
有種很小動物的感覺,1,MyGO,701,9512,9544
像松鼠一樣,1,MyGO,702,9548,9548
像松鼠=樣,1,MyGO,703,9552,9564
"我的話題已經結束了嗎 對啊,好可愛喔",1,MyGO,704,9568,9620
好可愛喔,1,MyGO,705,9652,9680
起回去吧,1,MyGO,706,9972,10060
妳們有在玩樂團嗎,1,MyGO,707,10072,10096
雖然才剛開始沒多久就是了,1,MyGO,708,10116,10168
大家好像都有在玩樂團?,1,MyGO,709,10240,10292
我們學校滿多人玩的喔,1,MyGO,710,10296,10336
因為學姊們出了好幾個厲害的樂團,1,MyGO,711,10340,10388
三年級有個叫Afterglow的樂團,1,MyGO,712,10392,10452
學生會長也是成員之一喔,1,MyGO,713,10456,10500
雖然 PasPale已經畢業了,1,MyGO,714,10532,10576
不過二年級生之中也有 Roselia的亞子學姊,1,MyGO,715,10580,10636
和RAS的LOCK學姊喔,1,MyGO,716,10640,10676
大家真的都有在組樂團耶,1,MyGO,717,10680,10736
"燈,掰掰 我也好想辦場帥氣的演唱會喔",1,MyGO,718,10740,10800
對啊,1,MyGO,719,10804,10816
在那之前得先把彈奏技術練好,1,MyGO,720,10820,10876
邊彈邊唱很難啦,1,MyGO,721,10880,10944
-小燈應該沒有在玩樂團吧 該多練習練習了,1,MyGO,722,10948,11000
小愛呢?,1,MyGO,723,11004,11028
有稍微碰一點,1,MyGO,724,11068,11096
是這樣啊,1,MyGO,725,11100,11120
妳是負責什麼樂器的?,1,MyGO,726,11124,11152
姑且算吉他兼主唱吧,1,MyGO,727,11164,11220
我也是我也是,1,MyGO,728,11224,11268
不嫌棄的話要不要一起玩?,1,MyGO,729,11272,11308
我們想演奏 Afterglow的歌,1,MyGO,730,11344,11396
希望能再找一個吉他手,1,MyGO,731,11400,11444
吉他?,1,MyGO,732,11460,11488
也就是說,1,MyGO,733,11492,11508
也就是說-,1,MyGO,734,11512,11532
站角落啊,1,MyGO,735,11560,11604
"謝謝妳們,我先考慮一下吧",1,MyGO,736,11640,11696
_ 我回來了,1,MyGO,737,11732,11764
累死了 9 臉部肌肉都快癱了,1,MyGO,738,12020,12124
不過也順利交到朋友了,1,MyGO,739,12128,12172
以第一天來說還算不錯吧,1,MyGO,740,12176,12216
幸好有帶吉他過來,1,MyGO,741,12660,12708
大家都有在玩樂團,1,MyGO,742,12720,12768
我也得 起玩才行,1,MyGO,743,12772,12808
奇怪?奇怪?,1,MyGO,744,12976,13044
抱歉,1,MyGO,745,13072,13088
我也很想組樂團,1,MyGO,746,13100,13140
可是我對那個 Aftenglow還不太了解,1,MyGO,747,13144,13220
這種事沒什麼好在意的啊,1,MyGO,748,13248,13268
就是說啊,1,MyGO,749,13272,13288
大家願意邀我參加我真的很高興,1,MyGO,750,13292,13372
k瓮t除<)日曜!外練習 太活動日太 平日週10匕己力 7u 晴:)/雨:體肖鎚 18:30~ (tt~3,1,MyGO,751,13380,13380
(大會%除<)日曜以外裸習 太活動日太 平日10匕己h 7寸 晴:)/雨:體肖銘 18:30~ lt5,1,MyGO,752,13384,13384
(大瓮藝除<)日曜以外裸舀 太活動日太 平日週10匕己力 7古 晴:肖|/雨:體肖館 18:30~ 小7芋~5,1,MyGO,753,13388,13396
(大會乞除<)日曜以小;白 太活動日* 平日邇10E己t 1/7# 要玩樂團的話我比較想當吉他歌手 18:30~ (足'7芋弋~5,1,MyGO,754,13400,13400
(大會%除<)日匯!7 小木曰 太活動日/ 平日10匕己 1人7'寸 要玩樂團的話我比較想當吉他歌手 18:30~ 心足7tt心5,1,MyGO,755,13404,13404
/ (大會藝除<)日雎+71臼 丸活功3 平日週10匕 不1人7l寸要玩樂團的話我比較想當吉他歌手 18:30~ 心足芋t^,1,MyGO,756,13408,13408
1/ (大會玄除<)日唯/ #;5= 平日週10匕 18:30~ ?不1/7寸要玩樂團的話我比較想釐吉他歌手` 心足'7尹@~,1,MyGO,757,13412,13412
`7 / (大會藝際<)日0- 11`/] / 平日週10 18:30 4i1人7'瘦玩樂團的話莪比較想黨吉他歌手) 心足'7尹@~,1,MyGO,758,13416,13416
/ 7/ (大會乞[示<)日口 =1[]-) 平日週10 18:3( 21人7'要玩樂團的話我比較想當吉他歌宇) 心足'7尹@,1,MyGO,759,13420,13420
/7 (大云乙[永<)口一' 0 平日週1( 18: 2i1人7要玩樂團的話我比較想當責他歌手` _1=3.1 心足叭+@,1,MyGO,760,13424,13424
1( (大云乙[大<)' 平日週 A太首鉅 18 本1/雙玩樂團的話我比較想賞吉他歌手`; /= 心足+@,1,MyGO,761,13428,13428
{ (入云乙{八`) 平日 A本首鎚 .2木1人要玩樂團的話我比較想當吉他歌手0`; 心足+,1,MyGO,762,13432,13432
6 入云乙[/) 平日 i苜鎚 人.2卞1/要樂團的話莪比較想當吉他歌手O 心足叭8,1,MyGO,763,13436,13436
八丕C[ 平 重:0 人.2木1/要樂團的話莪比較想當他歌手 0` (足叭(8,1,MyGO,764,13440,13440
1/人 ( 平 :體肖鎚 8人.2木1要琉樂團的話我比較想當他歌手 心足叭0 h小,1,MyGO,765,13444,13444
^ |8/.77 要玩樂團的話栽比較想當昔他歌手 (足叭8,1,MyGO,766,13448,13448
loo[_兩:體肖鎚 18人.2不 要琮藥團的話栽比較想當吉他歌手 (足To,1,MyGO,767,13452,13452
心心` n專[_匝:A肖鎚 !18人 要玩樂團的話莪比較想當吉他歌手 .27,1,MyGO,768,13456,13456
(心 晴山 ;)3>|/雨:A肖鎚 員18人.2悽要玩樂團的話栽比較想當吉他歌手,1,MyGO,769,13460,13460
